0,"Bonne Terre, MO"
872,"Dover, Mass."
873,"Sudbury, MA"
874,"Stillwater, MN"
875,"Riverside, CA"
876,"Glastonbury, England"
877,"Newport Beach, CA"
878,"Upper Montclair, N.J."
879,"Portage, MI"
880,"Bridgend, Wales"
881,"North Canton, OH"
882,"St. Thomas, USVI"
883,"Lewiston, N.Y."
884,"Maineville, Ohio"
885,"Rutland, VT"
886,"Winnipeg, MAN"
887,"Hudson, N.H."
888,Washington D.C.
889,"Cromwell, Conn."
890,"Guernsey, U.K."
891,"Kingwood, Tex."
892,"Zionsville, Ind."
893,"Westlake Village, Calif"
894,"New London, CT"
895,"Irving, TX"
896,"Westport, Conn."
897,"Fairfax, VA"
898,"St. Paul, MN"
899,"Manhasset, NY"
900,"Brentwood, TN"
901,"Germantown, WI"
902,"Chester, United Kingdom"
903,"Saint Paul, MN"
904,"Downingtown, Pa."
905,"Virginia Beach, Va."
906,"Thousand Oaks, CA"
907,"London, Ont."
908,"Park City, UT"
909,"Bothell, WA"
910,"Pacific Palisades, CA"
911,"Ooltewah, Tenn."
912,"Baltimore, MD"
913,"Moore, OK"
914,"Etna, N.H."
915,"Pine Beach, N.J."
916,"Bloomington, Minn."
917,"Richmond, MI"
918,San Francisco
919,"Irvine, CA"
920,"Laguna Niguel, CA"
921,"Marshall Township, PA"
922,"Coppell, TX"
923,"Aurora, CO"
924,"Glenn Dale, MD"
925,"Montreal, Qué."
926,"Halifax, Nova Scotia"
927,"Huntington Bay, N.Y."
928,"Minnetonka, Minn."
929,"Ravenna, OH"
930,"Dublin, OH"
931,"Vero Beach, Fla."
932,"Germantown, TN"
933,"Philadelphia, PA"
934,"San Rafael, CA"
935,"Sanpoint, ID"
936,"Tiburon, California"
937,"Ridgefield, Conn."
938,"Renton, WA"
939,"Federal Way, WA"
940,"Colorado Springs, Colo."
941,"Grosse Pointe Woods, Mich."
942,"Scarsdale, NY"
943,"Seoul, South Korea"
944,"Mystic, Conn."
945,"Weston, CT"
946,"Hartland, WI"
947,"Palatine, Ill."
948,"Melbourne, Australia"
949,"Los Angeles, Ca"
950,"Wilbraham, Mass."
951,"Healdsburg, Calif."
952,"Long Beach, CA"
953,"La Mirada, Calif."
954,"Winthrop, Mass."
955,"Mission Woods, Kan."
956,"Inglewood, Calif."
957,"Manlius, NY"
958,"Alpine, UT"
959,"Englewood, CO"
960,"Abingdon, Va."
961,"Greenbrae, CA"
962,"Bellflower, CA"
963,"Corvallis, OR"
964,"Gary, IN"
965,"Makawao, Hawaii"
966,"Unionville, CT"
967,"Solon, OH"
968,"Suffern, NY"
969,"Sunset Hills, MO"
970,"Walled Lake, MI"
971,"Montgomery, AL"
972,South Korea
973,"Port Coquitlam, B.C."
974,"New Hope, PA"
975,"Lethbridge, AB"
976,"Garden Prairie, IL"
977,"McDonald, PA"
978,"Greensburg, PA"
979,"Westfield, NJ"
980,"Farmington, Conn."
981,"Suwanee, GA"
982,"St. Albert, Alta."
983,"Winchester, MA"
984,"Owings Mills, Md."
985,"Ottawa, Ont."
986,"Dillsburg, Pa."
987,"Thousand Oaks, Calif."
988,"San Francisco, C.A."
989,"Woodmere, N.Y."
990,"Wellesley Hills, Mass."
991,"Stow, MA"
992,"Pleasanton, CA"
993,"Highland Park, N.J."
994,"Rockford, IL"
995,"Scotch Plains, NJ"
996,"Old Westbury, NY"
997,"South Orange, N.J."
998,"Brampton, Ont."
999,"Berkeley, CA"
1000,"Dresher, Pa."
1001,"Alpharetta, Ga."
1002,"North Palm Beach, FL"
1003,"Ames, IA"
1004,"Decatur, IL"
1005,"Salt Lake City, UT"
1006,"South Gate, CA"
1007,"Weston, MA"
1008,"North Reading, Mass."
1009,"Bangkok, Thailand"
1010,"Tampa, FL"
1011,"Dayton, OH"
1012,"Jacksonville, FL"
1013,"Hutchinson, Kan."
1014,"Ellicott City, Md."
1015,"Holmdel, NJ"
1016,"Chino Hills, CA"
1017,"Jamison, Pa."
1018,"Edinburg, TX"
1019,"Pottensville, MO"
1020,"Darien, IL"
1021,"Libertyville, IL"
1022,"Frisco, TX"
1023,New York
1024,"Sayville, N.Y."
1025,"Durham, N.C."
1026,"Virginia Beach, VA"
1027,"Centennial, CO"
1028,"Rockville, MD"
1029,"Clifton, NJ"
1030,"Collegeville, Pa."
1031,"Herndon, VA"
1032,"Oreland, PA"
1033,"Shrewsbury, MA"
1034,"Westport, CT"
1035,"New Vernon, NJ"
1036,"Twinsburg, OH"
1037,"Bellevue, WA"
1038,"Saint James, NY"
1039,"Wellesley, MA"
1040,"Lincolnshire, Ill."
1041,"Medford, N.J."
1042,"Hanlontown, IA"
1043,"Shelbyville, Ky."
1044,"East Hampstead, N.H."
1045,"Island Heights, N.J."
1046,"Golden Valley, MN"
1047,"Avon Lake, OH"
1048,"Smithtown, New York"
1049,"Kansas City, Mo."
1050,"Plymouth, Pa."
1051,"Hamden, CT"
1052,"Islip, N.Y."
1053,"Belfast, Ireland"
1054,"Tempe, AZ"
1055,"Surrey, England"
1056,"St. Lousi, Mo."
1057,"Hinsdale, IL"
1058,"Southbury, CT"
1059,"Plymouth, MN"
1060,"Johannesburg, South Africa"
1061,"Wauwatosa, WI"
1062,"Wethersfield, CT"
1063,"Raanana, Israel"
1064,Hong Kong
1065,"Hopkinton, MA"
1066,"West Islip, NY"
1067,"Wyoming, Ohio"
1068,"Amherst, Mass."
1069,"Rancho Palos Verdes, CA"
1070,"Ramsey, Minn."
1071,"Orland Park, IL"
1072,"Bloomington, IN"
1073,"Folsom, CA"
1074,"Kansas City, MO"
1075,"Colleyville, TX"
1076,"San Juan, Puerto Rico"
1077,"Arlington Heights, Ill."
1078,"Oakton, Va."
1079,"Gaithersburg, MD"
1080,"Brooklyn, NY"
1081,"Avon, CT"
1082,"Slate Hill, NY"
1083,"Cambridge, Ma."
1084,"New Berlin, WI"
1085,"Waterloo, Belgium"
1086,"Fort Collins, CO"
1087,"Zebulon, NC"
1088,"Laguna Hills, CA"
1089,Orlando FL
1090,"Ayr, Scotland"
1091,"Milbrae, Calif."
1092,"Pinole, Calif."
1093,"Fairfax, Va."
1094,"Fayetteville, NC"
1095,"Robbinsville, N.J."
1096,"Tenafly, NJ"
1097,"Middlesex, UK"
1098,"Bryn Mawr, PA"
1099,"Essex Fells, N.J."
1100,"Shanghai, China"
1101,"Pierrefond, Qué."
1102,"Valdosta, GA"
1103,"Arlington Heights, IL"
1104,"Ottawa, ONT"
1105,"Somerset, NJ"
1106,"LaVale, MD"
1107,"Takoma Park, Md."
1108,"Summit, NJ"
1109,"Plainfield, NJ"
1110,"Kings Park, NY"
1111,"Cold Spring Harbor, N.Y."
1112,"Stevenson Ranch, Calif."
1113,"Ipoh, Malaysia"
1114,"Petaluma, CA"
1115,"Lakewood, CO"
1116,"Berwyn, Pa."
1117,"Yorba Linda, Calif."
1118,"Chappaqua, N.Y."
1119,"Woodbridge, CT"
1120,"New Hope, Pa."
1121,"Birmingham, MI"
1122,"Olivenhain, Calif."
1123,"Lancaster, Pa."
1124,"Sarasota, Fla."
1125,"Wilton, CT"
1126,"King City, Ont."
1127,"Clare, Ireland"
1128,"Woodbridge, C.T."
1129,"London, U.K."
1130,"Pepperell, Mass."
1131,"Winston-Salem, N.C."
1132,"Pelham, N.Y."
1133,"Gastonia, NC"
1134,"Fontainebleu, France"
1135,"Mill Valley, Calif."
1136,"Clermont, Fla."
1137,"Hackensack, N.J."
1138,"Washington, DC"
1139,"Bonsall, CA"
1140,"Hershey, Pa."
1141,"Morton Grove, IL"
1142,"Austin, Texas"
1143,"Duxbury, Mass."
1144,"Briarcliff Manor, NY"
1145,"Montauk, N.Y."
1146,"Vancouver, WA"
1147,"Yokohama, Japan"
1148,"Trumbull, CT"
1149,"La Mirada, CA"
1150,"Hacienda Heights, CA"
1151,"Sewickley, Pa."
1152,"Moraga, Calif."
1153,"Bel Air, MD"
1154,"Corrales, N.M."
1155,"Lloyd Harbor, N.Y."
1156,"Roseville, CA"
1157,"Redlands, CA"
1158,"Playa del Rey, Calif."
1159,"Littleton, Mass."
1160,"Yardley, Pa."
1161,"Sunnyvale, Calif."
1162,"West Bloomfield, Mich."
1163,"Auburn, KS"
1164,"Minocqua, WI"
1165,"Mahwah, NJ"
1166,"Ronkonkoma, NY"
1167,"Fort Myers, Fla."
1168,"Radnor, PA"
1169,"Cardiff, Calif."
1170,"Columbia, Md."
1171,"Flanders, NJ"
1172,"Rockville Centre, N.Y."
1173,"Marriottsville, Md."
1174,"North Haven, Conn."
1175,"Cranford, N.J."
1176,"Wall, N.J."
1177,"North Andover, MA"
1178,"Hatfield, Pa."
1179,"Niskayuna, N.Y."
1180,"Fruitvale, BC"
1181,"West Bloomfield, MI"
1182,"Chester, NJ"
1183,"Farmington, CT"
1184,"Onoway, AB"
1185,"Lakeland, FL"
1186,"Gadsden, AL"
1187,"Inglewood, CA"
1188,"Newcastle, U.K."
1189,"Okemos, MI"
1190,"Edmonton, Alta."
1191,"Selinsgrove, Pa."
1192,"Stamford, Conn."
1193,"New Vernon, N.J."
1194,"Kaneole, HI"
1195,"Whitby, Ont."
1196,"N. Vancouver, BC"
1197,"Port St. Joe, FL"
1198,"Watertown, Conn."
1199,"Ashburn, Va."
1200,"North Branford, Conn."
1201,"Staten Island, NY"
1202,"Marysville, Mich."
1203,"Claremont, Calif."
1204,"Mamaroneck, N.Y."
1205,"Deer Park, NY"
1206,"Holladay, UT"
1207,Slate Hill NY
1208,"St. Charles, Ill."
1209,"Oradell, NJ"
1210,"Orland Park, Ill."
1211,"Allamuchy, N.J."
1212,"Pompton Plains, NJ"
1213,"Richmond, VA"
1214,"Ferndale, WA"
1215,"Burlington, Ont."
1216,"Stratford, CT"
1217,"Burbank, Calif."
1218,"Los Altos, CA"
1219,"Fort Worth, Texas"
1220,"Whitefish Bay, WI"
1221,"Lino Lakes, Minn."
1222,"Chesterfield, Mo."
1223,"Redwood City, CA"
1224,"Battle Creek, MI"
1225,"Cherry Hill, N.J."
1226,"Omaha, NE"
1227,"Ft. Washington, PA"
1228,"Humble, TX"
1229,"Kenilworth, IL"
1230,"Sewickley, PA"
1231,"Bellingham, WA"
1232,"Princeton, NJ"
1233,"Cupertino, CA"
1234,"Cos Cob, Conn."
1235,"Easton, PA"
1236,"Highland Park, Ill."
1237,"Franklin, OH"
1238,"Weston, FL"
1239,"Monterey, CA"
1240,"Davidsonville, MD"
1241,"Camarillo, CA"
1242,"Springfield, Va."
1243,"Sofia, Bulgaria"
1244,"Edmonton, Alberta, Canada"
1245,"Boulder, Colo."
1246,"Harrison, N.Y."
1247,"Sherborn, Mass."
1248,"River Edge, N.J."
1249,"Bernardsville, NJ"
1250,"Las Vegas, NV"
1251,"Lincoln, MA"
1252,"Lawrenceville, N.J."
1253,"Cary, Ill."
1254,"Murrieta, Calif."
1255,"Mukilteo, WA"
1256,"Marlboro, N.J."
1257,"Encino, CA"
1258,"Columbus, OH"
1259,"Princeton Junction, NJ"
1260,"Madera, CA"
1261,"Milwaukee, WI"
1262,"Madison, CT"
1263,Woodland Hills CA
1264,"Leeds, MA"
1265,"Medfield, Mass."
1266,"Syosset, NY"
1267,"Southlake, TX"
1268,"Newcastle, England"
1269,"Wyndemoor, Pa."
1270,"Duxbury, MA"
1271,"Portola Valley, CA"
1272,"Markham, Ont."
1273,"Mattapoisett, Mass."
1274,"La Cañada, Calif."
1275,"Plantation, Fla."
1276,"Parker, CO"
1277,"Encinitas, Calif."
1278,"Rocklin, Calif."
1279,"Croton on Hudson, N.Y."
1280,"Spring City, Penn."
1281,"Greensboro, N.C."
1282,"East Setauket, NY"
1283,"Barrington, R.I."
1284,"Derbyshire, U.K."
1285,"Croton On Hudson, N.Y."
1286,Cold Spring Harbor
1287,"Parkland, Fla."
1288,"Glen Ridge, N.J."
1289,"East Hampton, N.Y."
1290,"New Canaan, CT"
1291,"Chadds Ford, Pa."
1292,"Greenfield, Mass."
1293,"Gardena, CA"
1294,"Lake Forest, Il."
1295,"Acton, Mass."
1296,"Wilcox, Sask."
1297,"Piedmont, Calif."
1298,"Montreal, Canada"
1299,"Sherman Oaks, CA"
1300,"Ft. Washington, MD"
1301,"Falls Church, Va."
1302,"Wellington, FL"
1303,"Westfield, Ind."
1304,"Nivot, Colo."
1305,"Larkspur, CA"
1306,"Portland, ME"
1307,"Baldwin, Md."
1308,"West Simsbury, Conn."
1309,"Shaftsbury, Vt."
1310,"Heidelberg, Germany"
1311,"Sabanilla, Costa Rica"
1312,"Demarest, N.J."
1313,"Grand Rapids, Mich."
1314,"Englewood Cliffs, N.J."
1315,"Oceanside, Calif."
1316,"Milford, CT"
1317,"Saint Cloud, MN"
1318,"Water Mill, NY"
1319,"Augusta, GA"
1320,"Malmo, Sweden"
1321,"Grosse, Pointe, MI"
1322,"Hockessin, DE"
1323,"Kalamazoo, MI"
1324,"Waynesburg, PA"
1325,"Barrington, IL"
1326,Switzerland
1327,"Greenville, SC"
1328,"Simsbury, CT"
1329,"Latham, N.Y."
1330,"Lafayette, Calif."
1331,"Holyoke, MA"
1332,"Kloof, South Africa"
1333,"Hamilton, ON"
1334,"Valparaiso, IN"
1335,"Southington, CT"
1336,"North Myrtle Beach, SC"
1337,"Novi, Mich."
1338,"Cherry Hill, NJ"
1339,"Chappaqua, NY"
1340,"Park Ridge, IL"
1341,"Califon, NJ"
1342,"N. Chatham, MA"
1343,"Grayslake, Ill."
1344,"Liberty Township, Ohio"
1345,"Granite Bay, CA"
1346,"Healdsburg, CA"
1347,"Whitehouse Station, NJ"
1348,"Midland Park, NJ"
1349,"Tauranga, New Zealand"
1350,"Johns Creek, Ga."
1351,"Vancouver, Canada"
1352,"Camarillo, Calif."
1353,"Palatine, IL"
1354,"Summitt, NJ"
1355,"Waterville, Ohio"
1356,"Margate, NJ"
1357,"North Hampton, N.H."
1358,"Burlington, Vt."
1359,"Canyon Country, CA"
1360,"Walnut Creek, Calif."
1361,"Alison Park, Pa."
1362,"Miami Beach, FL"
1363,"Kirkland, Wash."
1364,"Great Meadows, NJ"
1365,"St. John, USVI"
1366,"Falmouth, Maine"
1367,"Norman, OK"
1368,"Katy, TX"
1369,"Chagrin Falls, OH"
1370,"Cicero, NY"
1371,"Smithville, MO"
1372,"Larkspur, Colo."
1373,"Lake Mary, Fla."
1374,"New Milford, CT"
1375,"Goleta, CA"
1376,"Courtice, Ont."
1377,"Wellington, U.K."
1378,"Santa Rosa Valley, Calif."
1379,"Beverly, Mass."
1380,"Calgary, Alb."
1381,"Bradford, MA"
1382,"Wrightwood, Calif."
1383,"Annapolis, MD"
1384,"Franklin, MA"
1385,"Collingwood, Ont."
1386,"Rockville Centre, NY"
1387,"South Huntington, NY"
1388,Istanbul
1389,"Tokyo, Japan"
1390,"Lower Gwynedd, Pa."
1391,"Queens, NY"
1392,"Crofton, MD"
1393,"Bethel Park, PA"
1394,"The Woodlands, TX"
1395,"Powell, OH"
1396,"Winston-Salem, NC"
1397,"Milton, Mass."
1398,"Delray Beach, Fla."
1399,"West Islip, N.Y."
1400,"Richboro, Pa."
1401,"Port Washington, NY"
1402,"Franklin Square, NY"
1403,"Cleveland, OH"
1404,"Mt. Sinai, N.Y."
1405,"Paramus, N.J."
1406,"Rancho Cucamonga, CA"
1407,"Friendswood, TX"
1408,New York City
1409,"Apple Valley, Calif."
1410,"Belle Harbor, N.Y."
1411,"Nashville, Tennessee"
1412,"Rancho Cucamonga, Calif."
1413,"Nairobi, Kenya"
1414,"New York City, NY"
1415,"Upper Dublin, PA"
1416,"Valladoid, Spain"
1417,"Reading, Mass."
1418,"Mission Hills, KS"
1419,"Lansing, MI"
1420,"Commack, N.Y."
1421,"Sewell, NJ"
1422,"New Britain, CT"
1423,"Moorpark, CA"
1424,"Bernardsville,  N.J."
1425,"Bedford, N.H."
1426,"Schereville, IN"
1427,"Kittery, Me."
1428,"Horseheads, NY"
1429,"Downers Grove, IL"
1430,"Holland, Mich."
1431,"Porter Ranch, Calif."
1432,"Lawrence, Kan."
1433,"Endwell, N.Y."
1434,"Granada Hills, CA"
1435,"Kalamazoo, Mich."
1436,"Wheaton, Ill."
1437,"LaJolla, Calif."
1438,"Tallahassee, FL"
1439,"Chevy Chase, MD"
1440,"Coto de Caza, CA"
1441,"Arden Hills, Minn."
1442,"Humacao, Puerto Rico"
1443,"Berkeley Heights, N.J."
1444,"Marlboro, VT"
1445,"Manteca, Calif."
1446,"Duluth, MN"
1447,"El Paso, Texas"
1448,"Huntsville, AL"
1449,"Waterford, Conn."
1450,"Avon, Ohio"
1451,"Lynchburg, VA"
1452,"St. Petersburg, Fla."
1453,"Mülheim an der Ruhr, Germany"
1454,"North Hills, N.Y."
1455,"Oslo, Norway"
1456,"San Jose, Costa Rica"
1457,"Takoma Park, MD"
1458,"Venice, Fla."
1459,"Bloomington, MN"
1460,"Wood Ridge, NJ"
1461,"Louisville, Ky."
1462,"Westlake Village, Calif."
1463,"Lakeville, Conn."
1464,"St. James, N.Y."
1465,"Flushing, Mich."
1466,Washington DC
1467,"New Orleans, La."
1468,"Salt Spring Island, B.C."
1469,"Pt. Pleasant Beach, NJ"
1470,"Gorham, ME"
1471,"Green Brook, N.J."
1472,"Stillwater, OK"
1473,"New Rochelle, NY"
1474,"Gjerstad, Norway"
1475,"Bedford, Mass."
1476,"Cambridge, N.Y."
1477,"Darnestown, Md."
1478,"Sydney, Australia"
1479,"Somerville, MA"
1480,"Chesterland, Oh."
1481,"New Preston, Conn."
1482,"Mountain View, Calif."
1483,"Bellevue City, Wash."
1484,"San Carlos, CA"
1485,"Memphis, TN"
1486,"Crownsville, MD"
1487,"Okemos, Mich."
1488,"Sound Beach, NY"
1489,"Branford, CT"
1490,"Schaumburg, IL"
1491,"Ridgewood, N.J."
1492,"Chalon Sur Saone, France"
1493,"Cleveland Heights, OH"
1494,"Morristown, NJ"
1495,"Belle Mead, N.J."
1496,"West Hartford, CT"
1497,"Riverside, Ill."
1498,"Irvington, N.Y."
1499,"Manlius, N.Y."
1500,"Huntingtown, Md."
1501,"Fairfield, Conn."
1502,"Columbus, Ohio"
1503,"Upper Arlington, OH"
1504,"Zürich, Switzerland"
1505,"Nicosia, Cyprus"
1506,"DeLand, FL"
1507,"West Mystic, CT"
1508,"Denver, Colo."
1509,"Carrollton, T.X."
1510,"Venice, Calif."
1511,"Strongsville, Ohio"
1512,"Metuchen, N.J."
1513,"Port Orange, F.L."
1514,"Sault Ste. Marie, Ont."
1515,"Mundelein, IL"
1516,"Portsmouth, RI"
1517,"Waterford, Ireland"
1518,"Fort Mitchell, Ky."
1519,"Warrenton, VA"
1520,"Westfield, N.J."
1521,"Sharon, MA"
1522,"Florence, MA"
1523,"Mesa, Ariz."
1524,"Westminster, MA"
1525,"Kingwood, Texas"
1526,"Waxhaw, N.C."
1527,"Portsmouth, NH"
1528,"Tempe, Ariz."
1529,"Las Vegas, Nev."
1530,"La Canada Flintridge, CA"
1531,"Cape Town, South Africa"
1532,"Goshen, CT"
1533,"Benoni, South Africa"
1534,"Norwell, Mass."
1535,"Kailua, HI"
1536,"Birmingham, Ala."
1537,"Butler, NJ"
1538,"Nesconset, NY"
1539,"Chichester, United Kingdom"
1540,"Kleinburg, ONT"
1541,"Baytown, TX"
1542,"Laguna Beach, CA"
1543,"Ponte Vedra Beach, Fla."
1544,"Mt. Vernon, NY"
1545,"Rahway, NJ"
1546,"Brea, CA"
1547,"Pittsburg, PA"
1548,"Strongsville, OH"
1549,"Calabasas, Calif."
1550,"Carbondale, IL"
1551,"Geneva, Switzerland"
1552,"Short Hills, NJ"
1553,"West Hills, CA"
1554,"East Chapel Hill, N.C."
1555,"Huntington Beach, CA"
1556,"San Marino, Calif."
1557,"St. Albert, Alberta"
1558,"Moon Township, PA"
1559,"Manhassett, NY"
1560,"Orange, Conn."
1561,"Pine Brook, N.J."
1562,"Dover, DE"
1563,"Jupiter, FL"
1564,"West Covina, CA"
1565,"Leawood, KS"
1566,"Carvel, Alberta"
1567,"Oviedo, FL"
1568,"Milton, Ga."
1569,"Mullica Hill, NJ"
1570,"Wayland, MA"
1571,"Nepean, Ont."
1572,"Cardiff, U.K."
1573,"Harrisburg, Pa."
1574,"Worcester, MA"
1575,"Puyallup, Wash."
1576,"West Warwick, RI"
1577,"Seekonk, MA"
1578,"Bexley, OH"
1579,"Wolfeboro, NH"
1580,"Tarrytown, N.Y."
1581,"Goshen, Conn."
1582,"Valencia, Calif."
1583,"Whitewater, Wis."
1584,"Gloucester, MA"
1585,"Wakefield, R.I."
1586,"Ely, Minn."
1587,"Orem, Utah"
1588,"Mequon, Wisc."
1589,"Chiang Mai, Thailand"
1590,"Chertsey, United Kingdom"
1591,"Falmouth, ME"
1592,"Greer, S.C."
1593,"Wyckoff, N.J."
1594,"Wilson, Conn."
1595,"King Ferry, NY"
1596,"Fort Lauderdale, Fla."
1597,"Bridgeport, Conn."
1598,"Newark, DE"
1599,"North Reading, MA"
1600,"Upper Saddle River, N.J."
1601,"Williamsburg, VA"
1602,"Chilton, Wisc."
1603,"Alameda, CA"
1604,"Haddonfield, NJ"
1605,"Great Neck, N.Y."
1606,"Oshawa, Ont."
1607,"Edmond, OK"
1608,"Toulouse, France"
1609,"Ottawa, Ontario"
1610,"Harrisburg, PA"
1611,"Newark, Del."
1612,"Cos Cob, CT"
1613,"South Hadley, Mass."
1614,"Walpole, Mass."
1615,"Cheshire, CT"
1616,"Mexico City, Mexico"
1617,"Riverside, Conn."
1618,"Ankara, Turkey"
1619,"Mukilteo, Wash."
1620,"Pacifica, Calif."
1621,"La Mesa, CA"
1622,"Lansdale, PA"
1623,"Tullahoma, TN"
1624,"Weymouth, MA"
1625,"Shoreham, N.Y."
1626,"Bow, NH"
1627,"Vail, Ariz."
1628,"Algonac, Mich."
1629,"Los Altos Hills, Calif."
1630,"Oxford, United Kingdom"
1631,"New Delhi, India"
1632,"Pärnu, Estonia"
1633,"Bellevue, Wash"
1634,"Trumbull, Conn."
1635,"Paris, France"
1636,"North New Hyde Park, NY"
1637,"Bethlehem, Pa."
1638,"Hastings on Hudson, N.Y."
1639,"Skillman, N.J."
1640,"Branford, C.T."
1641,"Fredericksburg, Va."
1642,"West Chester, PA"
1643,"Bellevue, Washington"
1644,"Tustin, Calif."
1645,"Grimsby, Ont."
1646,"Ft. Myers, Fla."
1647,"Washington Depot, Conn."
1648,"Watertown, Mass."
1649,"Whittier, Calif."
1650,"Kew, Australia"
1651,"Cape Coral, Fla."
1652,"Concord, MA"
1653,"Mt. Laurel, N.J."
1654,"Woodbridge, Va."
1655,"East Lake, FL"
1656,"Birmingham, AL"
1657,"Bowie, Md."
1658,"Carlsbad, N.M."
1659,"Nassau County, N.Y."
1660,"Moraga, CA"
1661,"Atherton, CA"
1662,"Lee's Summit, MO"
1663,"Rancho Palos Verde, Calif."
1664,"Ocean Township, N.J."
1665,"Park Ridge, NJ"
1666,"Airmont, NY"
1667,"Harrison, NY"
1668,"Pittsford, NY"
1669,"Orinda, CA"
1670,"Walnut Creek, CA"
1671,"Martinez, Calif."
1672,"Suffolk, Va."
1673,"Brookhaven, Ga."
1674,"Kapsabet, Kenya"
1675,"Woodside, CA"
1676,"Pembroke, MA"
1677,"North Babylon, N.Y."
1678,"Buffalo Grove, Ill."
1679,"Brookside, N.J."
1680,"Haverford, Pa."
1681,"Tucson, AZ"
1682,"Staten Island, N.Y."
1683,"Pico Rivera, Calif."
1684,"Lexington, Mass."
1685,"Key Biscayne, Fla."
1686,"Scottsdale, AR"
1687,"Lighthouse Pt., FL"
1688,"Coronado, CA"
1689,"Larkspur, CO"
1690,"Rockaway, N.J."
1691,"Cumberland, ME"
1692,"Garrison, NY"
1693,"Redmond, Wash."
1694,"Rescue, Calif."
1695,"Manhattan Beach, CA"
1696,"Bensalem, PA"
1697,"St. Thomas, Virgin Islands"
1698,"Kentfield, Calif."
1699,"Manhattan, N.Y."
1700,"Haute-Nendaz, Switzerland"
